"X","Address","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","min.value.sent.to.contract","max.val.sent.to.contract","avg.value.sent.to.contract","total.transactions..including.tnx.to.create.contract","total.Ether.sent","total.ether.received","total.ether.sent.contracts","total.ether.balance","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.avg.time.between.sent.tnx","ERC20.avg.time.between.rec.tnx","ERC20.avg.time.between.rec.2.tnx","ERC20.avg.time.between.contract.tnx","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.min.val.sent.contract","ERC20.max.val.sent.contract","ERC20.avg.val.sent.contract","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name","ERC20.most.sent.token.type","ERC20_most_rec_token_type"
1189,1.7118922071354e+47,0,25852.19,2211.54,877359.32,21,10,0,2,14,0.100021,23.229648,6.1334,0,23.741605,6.938764,0,0,0,30,5.00475282,29.01429901,0,0.00194664,37,40349.41928,0,0,0,31,0,40,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,39,"None","Livepeer Token"
3120,4.69677661075419e+47,0,15.32,19753.48,181373.07,15,19,0,9,1,0.195,8,0.869312,0.156643,5,2.371478,0,0,0,31,19.338509,1.902199485,0,0.000984218,0,473.7096759,0,0,0,1,0,1,0,0,0,0,199,363.394321,0,0,22200.0177,0,0,0,0,0,1,"0","0"
4465,6.76859397343098e+47,0,1076.79,1872.81,1024037.92,597,147,0,57,121,5e-05,28.999706,5.428792,0,20,3.301976,0,0,0,662,865.6910932,744.2731313,0,0.02290451,420,5570185.773,22648426.89,0,36,60,0,61,0,0,0,0,0,0,2161.397559,2.863509,4808857,0,0,0,0,42,64,"Relex","EOS"
6556,9.99483823333214e+47,0,0,2553.81,283910.95,1,2,0,2,1,0.240521,0.219719,0,0.335805,0.108654,0.80938,0,0,0,4,0.495,3.891569166,0,-3.74187174,5,4.976862896,0,0,0,5,0,5,0,0,0,0,0.378681,0,0,0,0,0,0,0,0,0,5,"None","Livepeer Token"
2836,4.27620877664825e+47,0,0,0,142017.28,0,9999,1,4417,0,0,45000,93.315568,0,0,0,0,0,0,10000,56.21491815,1594944.257,0,-703.0326144,18,13007.7,0,214367.4935,0,15,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"None","Cryptonex (CNX)"
1472,2.15375810966974e+47,0,1105.38,11709.93,1017593.9,85,76,0,20,48,0.010036,43.238,11.058585,0,157.999895,11.975238,0,0,0,150,202.1085166,101,0,0,8,16703.4155,2858.609765,0,2,3,0,3,0,0,0,0,0,0,0,0,238.701861,0,0,0,0,2,3,"Qtum","Bilian"
3164,4.75137462523893e+47,0,14.83,2357.79,233413,48,48,0,3,2,0.010052,1.040821,0.01,1e-04,0,0.096956,0,0,0,96,5.330714445,5.74161713,0,0.000473186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","None"
3984,6.05814644430063e+47,0,5.86,5583.32,128018.52,25,31,0,1,2,0.052736,59,21.818543,0.19965,0,0.059559,0,0,0,51,31.6921,101,0,0,0,0,147.2118061,0,1,0,0,0,0,0,0,0,0,0,0,100,0,16203.72743,0,0,0,1,0,"0","0"
1752,2.62429274359149e+47,0,0,1553.26,229032.17,0,145,1,6,0,0,1.376616,0.342666,0,0,0,0,0,0,146,11.1516559,0.5,0,22.72584632,2,5.761324514,0.883954103,0,1,1,0,1,0,0,0,0,1.057752,0,1.337,0,0,0,0,0,0,1,1,"IBCCoin","VIU"
702,9.6821070392272e+46,0,0,0,1884.42,1,1,0,1,1,0.5,0,0.723476,0.002516,0.0525,0.00111,0,0,0,2,276.3243501,27.49915688,0,0.16300619,5,8420.05581,0,0,0,5,0,5,0,0,0,0,0,0,0,100,0,0,0,0,0,0,5,"None","Aurora"
3424,5.15358915470492e+47,0,0,54306.65,309169.87,0,4,1,3,0,0.000593,23.601366,4.959555,0,0,0,0,0,0,8,0,197.0580545,0,19.17060345,1,0,0,0,0,0,0,0,0,0,0,0,1.337,402.893567,11.962993,0,0,0,0,0,0,0,0,"None","Upfiring"
4015,6.12665973132691e+47,0,8.02,3553.22,359277.9,87,90,0,7,3,0.000436,1.112284,0,0.048971,1.19895,0.098707,0,0,0,171,2.36906408,52.324559,0,0.003444,0,6193.025913,0,0,0,1,0,1,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1,"0","0"
5396,8.18203366726617e+47,0,460.51,1477.96,74797.37,25,43,0,6,12,0.01,4.643008,3.606219,0.01,0.25,0.20916,0,0,0,70,24.11597311,5.099,0,0.001523001,1,0,0,0,0,0,0,0,0,0,0,0,0,145.505479,300.972317,0,0,0,0,0,0,0,0,"None","WisePlat Token"
4648,7.05726962881903e+47,0,105.16,0,318.78,4,1,0,1,1,2.479332,5.076656,4.995,1.993266,4.999139,3.80438,0,0,0,4,0.998857382,9.860986108,0,0.00449038,0,160.8278978,0,0,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,"0","0"
9149,9.79064681484466e+47,1,0,1905.25,9813.18,1,4,0,4,1,0.5,1.01947,1.010817,0,0,0,0,0,0,7,19.99908736,50.94702061,0,12.662,3,13.37,100,0,1,1,0,1,0,0,0,0,13.37,2.362986,56.185,0,0,0,0,0,0,1,1,"Tronix","Blockwell say NOTSAFU"
7781,7.27079707965262e+46,1,0,363.87,3345.43,1,3,0,3,1,0.5,0.354629,0.048245,0,0,0,0,0,0,3,2.49,106.9845272,0,0.02897812,2,0,18257.77996,0,1,0,0,0,0,0,0,0,703.06267,0,0,1000,0,16356.56131,0,0,0,1,0,"VeChain","Lino"
8743,7.16883440919286e+47,1,31435.25,25696.71,367966.47,8,13,0,13,7,0.004665,12,0.933518,0,15.8,3.230912,0,0,0,22,5.0027783,0.051742469,0,0.000861,7,0,0,0,0,5,0,5,0,0,0,0,0,0.677038,0,0,0,0,0,0,0,0,5," "," "
4451,6.77037506902682e+47,0,5.07,1558,1053227.97,0,382,1,3,1,0,21.186786,11.223954,0,0,0,0,0,0,359,0.99868837,3092.452215,0,2823.302301,8,35767.93321,0,0,0,7,0,9,0,0,0,0,0,0,292.71851,0,0,0,0,0,0,0,9,"None","DATAcoin"
3459,5.21244708452754e+47,0,886.62,13328.35,594068.1,5,45,0,4,4,0,1264.041742,139.405313,0,1559.674418,241.712,0,0,0,48,2000.998113,2001,0,0.008930814,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","None"
9294,1.08609897046868e+48,1,109827.33,3549.08,250324.68,2,4,0,3,2,0.008483,2,0.347202,2.0853,1.01,1.4978,0,0,0,8,0.79,0.515639,0,0.00042,4,13.37,0,0,0,4,0,4,0,0,0,0,0,1659360,1.337,0,237500,104.029071,0,0,0,0,4," ","Yooba token"
6374,9.70843855777713e+47,0,159.49,0,324.32,2,1,0,1,2,101,101,101,1.807606,99.999545,50.499487,0,0,0,3,100.998446,105.729,0,23.01115382,8,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,637.641286,0,0,0,0,9,"None","BeautyChain"
2021,2.98399279011068e+47,0,0,4562.06,226785.9,0,58,1,5,0,0,0.9118,1.03,0,0.032902,0,0,0,0,72,5.605588478,31.49884552,0,8.025,2,8898.2,0,0,0,2,0,2,0,0,0,0,0,0,13.37,0,0,0,0,0,0,0,2,"None","OmiseGO"
9331,1.12356177937544e+48,1,15.95,17.82,8807.15,25,1,0,1,20,0,5,0.986518,0,10,0.671358,0,0,0,29,0,169.6853577,0,0.017661,108,480449.096,1473.07824,0,3,8,0,12,0,0,0,0,0,0,13.37,1.985,0,0,0,0,0,22,12,"Tronix","GSENetwork"
7643,1.17427025781264e+48,0,24.26,929.23,587519.2,334,479,0,3,3,1,4.72,4.5,0.98958,5.041514,2.253439,0,0,0,763,669.105,294.91,0,0.057156688,0,7.77e-16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
2800,4.1956345034989e+47,0,819.66,73838.8,993807.68,60,29,0,7,8,0.031191,1.643531,0.268551,0,0.718379,0.029238,0,0,0,84,19.37609882,30.127,0,0.001414909,14,0.004,0,0,0,12,0,18,0,0,0,0,0,0,302.30103,0,0,560.604728,0,0,0,0,18,"None","Tronix"
6437,9.79543088013133e+47,0,487.89,133946.24,267842.77,3,6,0,1,2,0.02,16.39,10.561615,0,17.139536,10.406836,0,0,0,8,10.77219478,0.51048316,0,0.000663984,7,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,100,0,0,0,0,0,6,"None","Insolar"
2952,4.38636725485533e+47,0,0,0,519.63,1,1,0,1,1,0.049346,0.099517,0.126419,0.079538,4.2843,2.292875,0,0,0,2,0,0.1,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,47.409017,0,0,0,0,0,0,0,0,"0","0"
5610,8.52142118479224e+47,0,0,1139.64,192607.97,0,170,1,5,0,0.001159,1.000888,0.006779,0,0.873588,0.841387,0,0,0,167,22.46312683,85.59094657,0,26.03855698,0,0,0,0,0,0,0,0,0,0,0,0,0.520007,31.320529,1.5,0,0,0,0,0,0,0,0,"0","0"
6647,1.01297994643417e+48,0,0,16050.84,133540.27,0,9,1,1,0,0.303985,32.618731,16.833333,1,0,0.7102,0,0,0,11,0,101,0,118.0280115,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"None","Promodl"
7602,1.16662287799888e+48,0,3750.4,9630.32,444648.12,21,31,0,6,13,0,3,1.667887,0,0,0,0,0,0,55,0,49.99894413,0,0.01,18,0,0,0,0,8,0,10,0,0,0,0,0,600,211.093711,0,0,0,0,0,0,0,9,"None","Livepeer Token"
8791,7.50919035400186e+47,1,1518.99,433.14,25681.07,5,3,0,3,5,0.015,0.295,0.734263,0.008,0,0,0,0,0,12,2.339606277,3,0,0.000984218,1,1553031039,100,0,1,1,0,1,0,0,0,0,298892,9.74e+08,25000000.09,10000,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","Hydro"
2138,3.16282058279732e+47,0,19.12,0,45.25,3,1,0,1,3,101,101,101,0.001,56.453595,33.666149,0,0,0,4,60.91655034,101,0,-1.078834054,0,0,154988.649,0,1,0,0,0,0,0,0,0,414.209516,0.033298,0.6685,745.18412,0,0,0,0,0,1,0,"0","0"
4151,6.3108047587234e+47,0,35.82,0,327.57,3,1,0,1,3,101,2.17802,50.5,0.498964,8,33.666149,0,0,0,4,27.11544633,251.4835104,0,0.000546,0,695.4556519,0,0,0,1,0,1,0,0,0,0,800,1.337,1142.69667,0,0,0,0,0,0,0,1,"0","0"
7753,5.74638439114392e+46,1,2313.25,8300.42,313613.22,12,12,0,11,12,0.003347,2.995,2.692717,0,5.67,1.25716,0,0,0,26,0,0.0084812,0,0.183341597,27,13.37,0,0,0,25,0,33,0,0,0,0,0,0,0,0,0,40033.33333,0,0,0,0,33," ","Hash Power Token"
4124,6.26114759739521e+47,0,184.32,0,317.48,2,1,0,1,2,101,101,101,21.785,86.464478,50.499508,0,0,0,3,59.84807596,64.73666936,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4161.507919,0,5234.081571,502.5,0,0,0,0,0,"0","0"
7043,1.07483279707127e+48,0,0,4631.74,201154.47,0,34,1,6,0,0.003191,4.924047,1.715151,0,5.116734,2.012111,0,0,0,38,0,0.65459874,0,23.11797834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","None"
7701,3.3726867627564e+46,1,0,269.49,370.03,1,8,0,4,1,0.49,1.529743,0.84,2.99,1.989428,2.99938,0,0,0,8,0,21.25659289,0,0.000912636,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "
229,2.42439988623853e+46,0,1363.42,1470.58,437653.97,214,336,0,4,30,0,1000,115.441018,0,999.999392,119.371417,0,0,0,525,18579.00025,18017.19442,0,0.287418425,154,8998028.097,10254031.81,0,52,32,0,35,0,0,0,0,0,0,56.185,0,1750000,0,0,0,0,6,36,"BNB","EOS"
4454,6.77171952305456e+47,0,0,13.2,11469.05,1,1,0,1,1,0.495,4.405155,1.160579,2.918104,0,2.593891,0,0,0,2,0.940162002,9.759211112,0,-5.628602018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154.352779,0,0,637.641286,0,0,0,0,0,"0","0"
3437,5.17115262369929e+47,0,154.77,0,324.37,2,1,0,1,2,101,101,101,20.2,73.228974,38.364431,0,0,0,3,255.9231992,56.73932333,0,4.2e-05,0,181.6405037,0,0,0,1,0,1,0,0,0,0,77.142815,1586.445798,0.703966,0,0,0,0,0,0,0,1,"0","0"
9289,1.07703721037626e+48,1,0,81.13,670.77,0,3,0,2,0,0,1.3,0.938593,0,0,0,0,0,0,4,0.541,0,0,0.00304422,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,1," ","Blockwell say NOTSAFU"
7510,1.15532399628744e+48,0,22.18,0,66.87,3,1,0,1,3,101,101,101,4.419007,57.9949,33.666149,0,0,0,4,100.9990158,101,0,0.000504,0,222.7379175,0,0,0,1,0,1,0,0,0,0,220.267894,0,0,0,0,8970.572357,0,0,0,0,1,"0","0"
4189,6.34972820913566e+47,0,2287.41,2128.72,841715.78,282,144,0,67,167,0,17.7415,1.367741,0.1,14.46,1.262664,0,0,0,452,793.9841411,496.4747023,0,0.002779139,11,0,0,0,0,1,0,1,0,0,0,0,0.317716,0,0,0,0,0,0,0,0,0,1,"None","WELL Token"
2633,3.9340009355562e+47,0,25686.18,16080.27,698930.08,23,9,0,3,11,0.010083,3.638719,2.366667,0,2.446726,0.84949,0,0,0,34,70.843,21.41830764,0,-8.985018344,37,0,0,0,0,21,0,25,0,0,0,0,0.340717,399999,100,0,0,107850.817,0,0,0,0,25,"None","Livepeer Token"
1420,2.05327408338228e+47,0,0,33350.62,219135.02,0,3,1,3,0,0,7,0.903367,0,0,0,0,0,0,4,8.98301185,1,0,220.5538066,1,2914.560296,0,0,0,1,0,1,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,1,"None","Golem"
1771,2.66697074250841e+47,0,13.22,0,63.05,3,1,0,1,3,101,101,101,2.188456,52.757624,33.666179,0,0,0,4,37.17974247,101,0,0.004788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
7304,1.12244309303821e+48,0,9.95,26320.65,268143.57,11,8,0,7,3,0.00045,1.32,1.00021,0.002128,2.06033,0.474479,0,0,0,14,0,1.277645881,0,0.001414909,0,1.337,52259.2601,0,1,1,0,1,0,0,0,0,609.137667,0.301351,0,2000,100,0,0,0,0,1,1,"0","0"
3852,5.84157075409455e+47,0,59003.67,593.67,829019.7,15,5,0,3,8,0.031318,1.53845,0.786509,0,2.2,0.224667,0,0,0,20,15.48064988,304.3634277,0,33.07587621,27,0.970330808,0,0,0,19,0,21,0,0,0,0,1.13915,0,0.74236,0,0,0,0,0,0,0,21,"None","FIFA.win"
2137,3.16634968073582e+47,0,0,1989.17,226758.45,0,112,1,3,0,0.010011,1.003325,0.189471,0,0,0,0,0,0,115,0.02387005,0.6471082,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521051,0,0,0,0,0,0,0,0,0,"0","0"
6839,1.04460546071365e+48,0,0,0,323.02,1,1,0,1,1,1.098559,1,0,0,0,0.039644,0,0,0,2,0.01983642,8.291884173,0,0.00062,2,0,132635.1007,0,1,0,0,0,0,0,0,0,462.21,0,1110.554675,703.06267,0,0,0,0,0,1,0,"","Olive"
1581,2.33125642374515e+47,0,16236.74,23345.71,1006764.05,31,18,0,14,32,0.1,22.83138,3.160379,0,10,3.051352,0,0,0,47,0,101,0,0.001410374,61,5536981.748,772292.3686,0,1,32,0,17,0,0,0,0,0,0,0,5700,0,0,0,0,0,17,17,"REP","OmiseGO"
6065,9.2693064615526e+47,0,15829.14,0,169934.32,10,1,0,1,7,3.09,30,4.959555,0.854871,24.993778,7.437226,0,0,0,11,294.5574154,556.364853,0,0.001046957,4,2.097087563,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"None","VIU"
1327,1.90888861716829e+47,0,2769.14,2570.68,412708.15,12,583,0,3,3,0.017031,40,1.499907,1.009713,101.1,29.188807,0,0,0,596,100.998446,630.883331,0,-409.0145104,3,0,0,0,0,0,0,0,0,0,0,0,0,1.337,86.931956,0,0,0,0,0,0,0,0,"None","None"
4457,6.74949599902632e+47,0,0,0,2.65,1,1,0,1,1,0.1,0.786509,1.643362,1.074687,0.998998,1.252346,0,0,0,2,2.8725,0.00477722,0,-16.38774081,0,1.816217033,0,0,0,1,0,1,0,0,0,0,0,0,3.540336,0,0,2019.990966,0,0,0,0,1,"0","0"
2186,3.24129640888554e+47,0,33.41,0,325.17,3,1,0,1,1,0.05,10,1.043002,0.999605,10.350945,3.989862,0,0,0,5,0,1.639030718,0,0.001596,0,0,0,0,0,0,0,0,0,0,0,0,0,28313.12,0,0,0,15820.96148,0,0,0,0,0,"0","0"
9403,1.16688083334829e+48,1,3.22,75.13,42335.08,5133,4773,0,8,3551,0,8510,1276.217813,0.001,192.506982,9.217543,0,0,0,10000,118228.3265,206048.8739,0,-3743.443847,4,0,0,0,0,3,0,3,0,0,0,0,0,0,49.070602,0,0,1.229686,0,0,0,0,3," "," "
8058,2.46114371765037e+47,1,15.64,45.26,647.45,3,5,0,5,1,0.069154,0.51,0.23,1.492861,0.166754,0.380555,0,0,0,8,1.398953043,1.12,0,0.0104419,1,0,0,0,0,0,0,0,0,0,0,0,0,2.708909,0,0,0,0,0,0,0,0,0," "," "
1972,2.946450674591e+47,0,21.22,0,58.2,3,1,0,1,3,101,101,101,5,65.995078,33.666149,0,0,0,5,100.9990158,101,0,0.003366678,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,12722.52201,0,0,0,0,0,"0","0"
556,7.53798872216406e+46,0,15146.55,0,186707.1,6,1,0,1,4,0.5,1.4,0.03,0.617,1.498524,0.7425,0,0,0,7,48.99938193,2.854,0,0.000861,1,1620.847008,0,0,0,1,0,1,0,0,0,0,1500,0,1.337,0,0,0,0,0,0,0,1,"None","Golem"
1673,2.49173504407624e+47,0,10.59,2648.06,200952.95,24,22,0,1,1,0.005246,1.130199,0.953062,0.099444,0.054,0,0,0,0,46,8.257843166,0,0,-5.4671893,2,2.271665235,0,0,0,2,0,2,0,0,0,0,0,0.490223,1.057752,0,0,0.123333,0,0,0,0,2,"None","OmiseGO"
3221,4.87056047416383e+47,0,22.72,0,70.25,3,1,0,1,3,101,101,101,0.00951,52.472789,33.665988,0,0,0,4,100.9990158,101,0,38.07783969,5,0,0,0,0,5,0,5,0,0,0,0,0,960.216859,14877.07121,0,1.137182,0,0,0,0,0,5,"None","DATAcoin"
7837,1.00314408447614e+47,1,2256.87,2103.12,375126.03,58,122,0,69,56,0.476512,5.49992,1.329624,0.05883,10,1.749254,0,0,0,170,0.33740847,0.40339863,0,0.002822395,11,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4," "," "
1721,2.58332267885911e+47,0,117.08,14626.51,80135.78,4,4,0,2,1,0.003,0,0.217013,0.048652,0,0,0,0,0,8,0.0778,23.11797834,0,0.226662285,6,0,0,0,0,4,0,10,0,0,0,0,0,117.838814,0.005,0,0,0,0,0,0,0,10,"None","KyberNetwork"
2828,4.2702636733196e+47,0,22.82,0,70.8,3,1,0,1,3,101,101,101,0.5,98.416313,33.666149,0,0,0,4,78.98977803,23.944569,0,0.8047254,1,1429.982837,2221.318067,0,1,1,0,1,0,0,0,0,730,0,0,10000,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","PILLAR"
6802,1.040823511268e+48,0,0,5112.73,319292.87,0,67,1,3,0,0.045005,0.420866,1.03,0,0,0,0,0,0,72,0.94317922,18.42817348,0,1.523569134,2,40022.32594,331540.2681,0,1,1,0,1,0,0,0,0,2500,27399,0,4933.110526,599.09,0,0,0,0,1,1,"EOS","Golem"
6084,9.30947472727525e+47,0,32.78,0.23,326.25,3,2,0,2,3,8.286447,74.951849,50.5,0.017279,101.99937,33.666149,0,0,0,5,104.8736978,97.48332273,0,0.000147,0,0,71.57557237,0,1,0,0,0,0,0,0,0,0,0,66.257019,0,0,60.950136,0,0,0,1,0,"0","0"
2601,3.87072787771238e+47,0,162.42,0.15,324.43,2,2,0,2,2,17.870097,81.126879,50.5,0.995393,98.999016,50.499508,0,0,0,4,100.9990158,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,"0","0"
2603,3.88410548337744e+47,0,0,6171.96,229005.03,0,35,1,3,0,0.08,14.771578,2.728139,45.76359,0,20.008512,0,0,0,35,0,1,0,0,5,0,0,0,0,5,0,1,0,0,0,0,1.387765,13.37,0,0,0,0,0,0,0,0,1,"None","XENON"
5437,8.25469594566878e+47,0,158.72,1.78,322.9,2,2,0,2,2,28.065534,69.638796,50.5,1.62453,75.430081,50.499508,0,0,0,4,100.998488,41.94886819,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.665021,0,0,0,0,0,0,0,0,"0","0"
5272,7.98868547465235e+47,0,0,0,1.63,1,2,0,2,1,0.071073,2.669396,0.801578,0.19946,5.116734,2.241825,0,0,0,4,1.63282385,0.25926214,0,0.825233301,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,"0","0"
2785,4.18276138518385e+47,0,4.22,5238.78,17134.32,3,4,0,4,1,1.09,80,14.487223,0.999372,69.9993,27.954112,0,0,0,9,100.9979277,101,0,0.128131221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069.564873,0,5456.335534,0,0,0,0,0,0,"0","0"
9801,1.43191940401657e+48,1,0,273.63,1981.27,0,14,0,14,0,0.07,4.994,2.000482,0,14.997495,10,0,0,0,14,0.011310938,13.02916,0,0.000984218,6,1064397.019,4782.703,0,1,2,0,2,0,0,0,0,300,0,0,5700,1.426326,169.023125,0,0,0,1,2,"blockwell.ai KYC Casper Token","DATAcoin"
1155,1.6780965999773e+47,0,0,0,1.52,1,1,0,1,1,100,101,101,48.764528,45.481026,47.496128,0,0,0,2,100.9990158,39.58664795,0,-1.37751968,0,2.536194112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
3459,5.22691450851288e+47,0,7733.04,4796.36,364169.23,22,34,0,60,13,0,3.99,2.254856,0,26.979672,2.557502,0,0,0,57,51.96593796,1.6,0,0.022700097,8,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"None","Livepeer Token"
9768,1.41257188946644e+48,1,0,99.31,10163.13,0,494,1,298,0,0,181.9,3.033368,319.780809,12000,478.714007,0,0,0,494,40405.1,37646.73386,0,-24999.02,1,1.337,0,0,0,1,0,1,0,0,0,0,0,14746,13.37,0,0,0,0,0,0,0,1," ","Yooba token"
3630,5.51283695059799e+47,0,7682.29,18331.84,998274.9,69,27,0,33,40,0.009076,119.1,16.197628,0.1,100,22.804786,0,0,0,99,496.2827563,1159.752649,0,0.010850275,0,1.88e-09,0,0,0,1,0,1,0,0,0,0,0,805.762546,0,0,0,0,0,0,0,0,1,"0","0"
1592,2.35383072316182e+47,0,16.69,0,57.37,3,1,0,1,3,101,101,101,9.999483,82.907585,33.666155,0,0,0,4,100.9990158,101,0,0.00046074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.045644,0,0,0,0,0,0,0,0,"0","0"
8117,2.96284107416928e+47,1,0,2040.05,34968.12,0,34,1,31,0,0,1.003028,0.208187,0,0,0,0,0,0,40,2.480910755,35.31326611,0,1.45,7,13.37,0,0,0,6,0,2,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,2," ","Bounty"
5164,7.82271609644242e+47,0,0,0,2.57,1,1,0,1,1,0.40427,0.25,1.998714,0.99938,1.000276,1.417003,0,0,0,2,22.9314083,0.18988462,0,-0.497417,0,1.057624315,1.2e-09,0,1,1,0,1,0,0,0,0,0,0,3845.277259,0,0,0,0,0,0,1,1,"0","0"
9209,1.03073349849975e+48,1,0,0,0,0,0,0,0,0,0,2.995,1.687324,0,0.2,0.15629,0,0,0,1,0.585559,23.2551381,0,-0.539139,3,1.337,10000.00001,0,1,2,0,2,0,0,0,0,1,0,0,1994,0,430.846211,0,0,0,1,2,"blockwell.ai KYC Casper Token","FunFair"
1474,2.16123785314997e+47,0,2.11,0.52,4.9,2,2,0,2,2,375.590059,1631.670098,1000.5,0,1440.738913,666.999528,0,0,0,4,2000.998585,2001,0,-1.710700189,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","None"
9346,1.1229235679924e+48,1,91839.67,266.85,425690.33,2,102,0,99,2,0.200111,2.579215,0.214445,3.372342,0,2.996956,0,0,0,101,0,13.50097453,0,-94.0203581,5,1.337,5.554751762,0,1,2,0,3,0,0,0,0,0,810000,0,0,0,0,0,0,0,2,3,"blockwell.ai KYC Casper Token","XENON"
3725,5.6469651192478e+47,0,6.3,0,19.15,3,1,0,1,3,59.257306,2.202158,50.5,0.028,2.987028,0.800395,0,0,0,4,10.92726633,43.925,0,0.005166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
7124,1.08916800514234e+48,0,4497.07,1001.04,955324.02,10,559,0,24,4,0.012231,1197.130737,38.907013,0,1442.151446,666.999528,0,0,0,578,2000.998113,2001,0,0.001026218,22,0,0,0,0,17,0,20,0,0,0,0,0,0,50.1685,0,0,0,0,0,0,0,19,"None","WELL Token"
2634,3.93335052261052e+47,0,100216.7,6.33,188168.03,2,1,0,1,2,0.01,0,0.854822,0.2011,1.159311,0.209903,0,0,0,3,0.998152,34.4917315,0,0.000984218,4,1.915082082,0,0,0,3,0,4,0,0,0,0,0,1.057752,69.235845,0,100,0,0,0,0,0,4,"None","OmiseGO"
4956,7.46809605416193e+47,0,164.38,0.33,327.37,2,2,0,2,2,49.152493,55.094682,50.5,0.04,100.815497,50.499487,0,0,0,5,100.9984557,101,0,164.5276673,16,0,0,0,0,3,0,4,0,0,0,0,1.337,8.8888,50.1685,20,0,0,0,0,0,0,4,"None","Promodl"
4974,7.48722759615121e+47,0,13.66,2092.63,21824.22,20,26,0,12,23,1e-05,5,2.404,0.01,4.99958,1.91182,0,0,0,48,16.90799459,2.0333217,0,0.023961516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
6061,9.25327197544495e+47,0,105.12,0,73.65,4,1,0,1,4,101,96.888892,101,0.330489,67.316056,25.249504,0,0,0,4,156.8167398,101,0,0.00062,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543082,44.005,0,0,0,0,0,0,0,0,"0","0"
950,1.32168397382663e+47,0,1324.2,2634.18,842549.38,135,138,0,33,60,0.005,176.75,56.381856,0.00058,253,24.788948,0,0,0,295,7815.143433,6702.003081,0,1.636385026,0,1337.521873,0,0,0,1,0,1,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,1,"0","0"
